272,1,-4.00,-2.01
273,0,-2.11,2.23
273,1,-3.99,-1.98
274,0,-2.11,2.23
274,1,-4.01,-2.00
275,0,-2.11,2.22
275,1,-4.00,-2.00
276,0,-2.11,2.22
276,1,-4.01,-2.03
277,0,-2.11,2.22
277,1,-4.01,-2.00
278,0,-2.11,2.22
278,1,-4.00,-1.99
279,0,-2.11,2.22
279,1,-4.00,-2.02
280,0,-2.11,2.22
280,1,-4.01,-1.99
281,0,-2.11,2.22
281,1,-4.01,-2.00
282,0,-2.11,2.22
282,1,-3.99,-2.00
283,0,-2.11,2.21
283,1,-4.03,-2.00
284,0,-2.11,2.21
284,1,-4.01,-2.00
285,0,-2.11,2.21
285,1,-3.99,-2.00
286,0,-2.11,2.21
286,1,-4.03,-2.00
287,0,-2.11,2.21
287,1,-4.01,-2.00
288,0,-2.11,2.21
288,1,-3.99,-2.00
289,0,-2.11,2.21
289,1,-4.03,-2.00
290,0,-2.11,2.21
290,1,-4.01,-2.00
291,0,-2.11,2.21
291,1,-4.00,-2.00
292,0,-2.11,2.20
292,1,-4.03,-2.00
293,0,-2.11,2.20
293,1,-4.01,-2.00
294,0,-2.11,2.20
294,1,-4.00,-2.00
295,0,-2.11,2.20
295,1,-4.03,-2.00
296,0,-2.11,2.20
296,1,-4.01,-2.00
297,0,-2.11,2.20
297,1,-4.00,-2.00
298,0,-2.11,2.20
298,1,-4.03,-2.00
299,0,-2.11,2.20
299,1,-4.02,-2.00
300,0,-2.11,2.20
300,1,-4.00,-2.00
301,0,-2.11,2.19
301,1,-4.02,-2.03
302,0,-2.11,2.19
302,1,-4.01,-2.00
303,0,-2.11,2.19
303,1,-3.99,-1.98
304,0,-2.11,2.19
304,1,-4.01,-2.00
305,0,-2.11,2.19
305,1,-4.00,-1.99
306,0,-2.11,2.19
306,1,-4.01,-2.03
307,0,-2.11,2.19
307,1,-4.01,-2.00
308,0,-2.11,2.19
308,1,-4.00,-1.99
309,0,-2.11,2.19
309,1,-3.99,-2.02
310,0,-2.11,2.18
310,1,-4.01,-2.00
311,0,-2.11,2.18
311,1,-4.00,-2.00
312,0,-2.11,2.18
312,1,-3.99,-2.03
313,0,-2.11,2.18
313,1,-4.01,-2.00
314,0,-2.11,2.18
314,1,-4.00,-1.99
315,0,-2.11,2.18
315,1,-4.02,-2.01
316,0,-2.11,2.18
316,1,-4.00,-1.99
317,0,-2.11,2.18
317,1,-4.01,-2.01
318,0,-2.11,2.18
318,1,-4.00,-1.99
319,0,-2.11,2.18
319,1,-4.02,-2.01
320,0,-2.11,2.18
320,1,-4.00,-1.99
321,0,-2.11,2.17
321,1,-4.01,-2.01
322,0,-2.11,2.17
322,1,-4.00,-1.99
323,0,-2.11,2.17
323,1,-4.01,-2.02
324,0,-2.11,2.17
324,1,-4.01,-2.00
325,0,-2.11,2.17
325,1,-4.00,-1.99
326,0,-2.11,2.17
326,1,-3.99,-2.02
327,0,-2.11,2.17
327,1,-4.01,-1.99
328,0,-2.11,2.17
328,1,-4.00,-2.01
329,0,-2.11,2.17
329,1,-4.00,-1.98
330,0,-2.11,2.17
330,1,-4.02,-2.00
331,0,-2.11,2.16
331,1,-4.00,-2.00
332,0,-2.11,2.16
332,1,-4.00,-1.97
333,0,-2.11,2.16
333,1,-4.02,-1.99
334,0,-2.11,2.16
334,1,-4.00,-2.01
335,0,-2.11,2.16
335,1,-4.00,-1.97
336,0,-2.11,2.16
336,1,-4.02,-1.99
337,0,-2.11,2.16
337,1,-4.00,-2.01
338,0,-2.11,2.16
338,1,-4.00,-1.97
339,0,-2.11,2.16
339,1,-4.02,-1.99
340,0,-2.11,2.16
340,1,-4.00,-2.01
341,0,-2.11,2.16
341,1,-4.00,-1.97
342,0,-2.11,2.16
342,1,-4.02,-1.99
343,0,-2.11,2.15
343,1,-4.00,-2.01
344,0,-2.11,2.15
344,1,-4.00,-1.97
345,0,-2.11,2.15
345,1,-4.02,-1.99
346,0,-2.11,2.15
346,1,-4.00,-2.01
347,0,-2.11,2.15
347,1,-4.00,-1.97
348,0,-2.11,2.15
348,1,-4.02,-1.99
349,0,-2.11,2.15
349,1,-4.00,-2.01
350,0,-2.11,2.15
350,1,-4.00,-1.97
351,0,-2.11,2.15
351,1,-4.02,-1.99
352,0,-2.11,2.15
352,1,-4.00,-2.01
353,0,-2.11,2.15
353,1,-4.00,-1.97
354,0,-2.11,2.15
354,1,-4.02,-1.99
355,0,-2.11,2.14
355,1,-4.00,-2.01
356,0,-2.11,2.14
356,1,-4.00,-1.97
357,0,-2.10,2.14
357,1,-4.02,-1.99
358,0,-2.10,2.14
358,1,-4.00,-2.01
359,0,-2.10,2.14
359,1,-4.00,-1.97
360,0,-2.10,2.14
360,1,-4.02,-1.99
361,0,-2.10,2.14
361,1,-4.00,-2.01
362,0,-2.10,2.14
362,1,-4.00,-1.97
363,0,-2.10,2.14
363,1,-4.02,-1.99
364,0,-2.10,2.14
364,1,-4.00,-2.01
365,0,-2.10,2.14
365,1,-4.00,-1.97
366,0,-2.10,2.14
366,1,-4.02,-1.99
367,0,-2.10,2.14
367,1,-4.00,-2.01
368,0,-2.10,2.13
368,1,-4.00,-1.97
369,0,-2.10,2.13
369,1,-4.02,-1.99
370,0,-2.10,2.13
370,1,-4.00,-2.01
371,0,-2.10,2.13
371,1,-4.00,-1.97
372,0,-2.10,2.13
372,1,-4.02,-1.99
373,0,-2.10,2.13
373,1,-4.00,-2.01
374,0,-2.10,2.13
374,1,-4.00,-1.97
375,0,-2.10,2.13
375,1,-4.02,-1.99
376,0,-2.10,2.13
376,1,-4.00,-2.01
377,0,-2.10,2.13
377,1,-4.00,-1.97
378,0,-2.10,2.13
378,1,-4.02,-1.99
379,0,-2.10,2.13
379,1,-4.00,-2.01
380,0,-2.10,2.13
380,1,-4.00,-1.97
381,0,-2.10,2.13
381,1,-4.02,-1.99
382,0,-2.10,2.12
382,1,-4.00,-2.01
383,0,-2.10,2.12
383,1,-4.00,-1.97
384,0,-2.10,2.12
384,1,-4.02,-1.99
385,0,-2.10,2.12
385,1,-4.00,-2.01
386,0,-2.10,2.12
386,1,-4.00,-1.97
387,0,-2.10,2.12
387,1,-4.02,-1.99
388,0,-2.10,2.12
388,1,-4.00,-2.01
389,0,-2.10,2.12
389,1,-4.00,-1.97
390,0,-2.10,2.12
390,1,-4.02,-1.99
391,0,-2.10,2.12
391,1,-4.00,-2.01
392,0,-2.10,2.12
392,1,-4.00,-1.97
393,0,-2.10,2.12
393,1,-4.02,-1.99
394,0,-2.10,2.12
394,1,-4.00,-2.01
395,0,-2.10,2.12
395,1,-4.00,-1.97
396,0,-2.10,2.12
396,1,-4.02,-1.99
397,0,-2.10,2.11
397,1,-4.00,-2.01
398,0,-2.10,2.11
398,1,-4.00,-1.97
399,0,-2.10,2.11
399,1,-4.02,-1.99
400,0,-2.10,2.11
400,1,-4.00,-2.01
401,0,-2.10,2.11
401,1,-4.00,-1.97
402,0,-2.10,2.11
402,1,-4.02,-1.99
403,0,-2.10,2.11
403,1,-4.00,-2.01
404,0,-2.10,2.11
404,1,-4.00,-1.97
405,0,-2.10,2.11
405,1,-4.02,-1.99
406,0,-2.10,2.11
406,1,-4.00,-2.01
407,0,-2.10,2.11
407,1,-4.00,-1.97
408,0,-2.10,2.11
408,1,-4.02,-1.99
409,0,-2.10,2.11
409,1,-4.00,-2.01
410,0,-2.10,2.11
410,1,-4.00,-1.97
411,0,-2.10,2.11
411,1,-4.02,-1.99
412,0,-2.10,2.11
412,1,-4.00,-2.01
413,0,-2.10,2.11
413,1,-4.00,-1.97
414,0,-2.10,2.10
414,1,-4.02,-1.99
415,0,-2.10,2.10
415,1,-4.00,-2.01
416,0,-2.10,2.10
416,1,-4.00,-1.97
417,0,-2.10,2.10
417,1,-4.02,-1.99
418,0,-2.10,2.10
418,1,-4.00,-2.01
419,0,-2.10,2.10
419,1,-4.00,-1.97
420,0,-2.10,2.10
420,1,-4.02,-1.99
421,0,-2.10,2.10
421,1,-4.00,-2.01
422,0,-2.10,2.10
422,1,-4.00,-1.97
423,0,-2.10,2.10
423,1,-4.02,-1.99
424,0,-2.10,2.10
424,1,-4.00,-2.01
425,0,-2.10,2.10
425,1,-4.00,-1.97
426,0,-2.10,2.10
426,1,-4.02,-1.99
427,0,-2.10,2.10
427,1,-4.00,-2.01
428,0,-2.10,2.10
428,1,-4.00,-1.97
429,0,-2.10,2.10
429,1,-4.02,-1.99
430,0,-2.10,2.10
430,1,-4.00,-2.01
431,0,-2.10,2.10
431,1,-4.00,-1.97
432,0,-2.10,2.09
432,1,-4.02,-1.99
433,0,-2.10,2.09
433,1,-4.00,-2.01
434,0,-2.10,2.09
434,1,-4.00,-1.97
435,0,-2.10,2.09
435,1,-4.02,-1.99
436,0,-2.10,2.09
436,1,-4.00,-2.01
437,0,-2.10,2.09
437,1,-4.00,-1.97
438,0,-2.10,2.09
438,1,-4.02,-1.99
439,0,-2.10,2.09
439,1,-4.00,-2.01
440,0,-2.10,2.09
440,1,-4.00,-1.97
441,0,-2.10,2.09
441,1,-4.02,-1.99
442,0,-2.10,2.09
442,1,-4.00,-2.01
443,0,-2.10,2.09
443,1,-4.00,-1.97
444,0,-2.10,2.09
444,1,-4.02,-1.99
445,0,-2.10,2.09
445,1,-4.00,-2.01
446,0,-2.10,2.09
446,1,-4.00,-1.97
447,0,-2.10,2.09
447,1,-4.02,-1.99
448,0,-2.10,2.09
448,1,-4.00,-2.01
449,0,-2.10,2.09
449,1,-4.00,-1.97
450,0,-2.10,2.09
450,1,-4.02,-1.99
451,0,-2.10,2.09
451,1,-4.00,-2.01
452,0,-2.10,2.08
452,1,-4.00,-1.97
453,0,-2.10,2.08
453,1,-4.02,-1.99
454,0,-2.10,2.08
454,1,-4.00,-2.01
455,0,-2.10,2.08
455,1,-4.00,-1.97
456,0,-2.10,2.08
456,1,-4.02,-1.99
457,0,-2.10,2.08
457,1,-4.00,-2.01
458,0,-2.10,2.08
458,1,-4.00,-1.97
459,0,-2.10,2.08
459,1,-4.02,-1.99
460,0,-2.10,2.08
460,1,-4.00,-2.01
461,0,-2.10,2.08
461,1,-4.00,-1.97
462,0,-2.10,2.08
